Scenario,Trace,C1,B,S1,C2,S2,Policy,Prefetcher,R,AAT
L1_L2_WithPF,gcc,15,5,1,16,1,lip,markov,64,3.179
L1_L2_WithPF,gcc,15,5,1,16,1,lip,markov,128,3.177
L1_L2_WithPF,gcc,15,5,1,16,1,lip,markov,256,3.172
L1_L2_WithPF,gcc,15,5,1,16,1,lip,markov,512,3.162
L1_L2_WithPF,gcc,15,5,1,16,1,lip,hybrid,16,3.024
L1_L2_WithPF,gcc,15,5,1,16,1,lip,hybrid,32,3.022
L1_L2_WithPF,gcc,15,5,1,16,1,lip,hybrid,64,3.020
L1_L2_WithPF,gcc,15,5,1,16,1,lip,hybrid,128,3.015
L1_L2_WithPF,gcc,15,5,1,16,1,lip,hybrid,256,3.011
L1_L2_WithPF,gcc,15,5,1,16,1,lip,hybrid,512,3.003
L1_L2_NoPF,gcc,15,5,1,16,2,mip,none,0,3.106
L1_L2_WithPF,gcc,15,5,1,16,2,mip,plus1,0,2.971
L1_L2_WithPF,gcc,15,5,1,16,2,mip,markov,16,3.106
L1_L2_WithPF,gcc,15,5,1,16,2,mip,markov,32,3.106
L1_L2_WithPF,gcc,15,5,1,16,2,mip,markov,64,3.104
L1_L2_WithPF,gcc,15,5,1,16,2,mip,markov,128,3.101
L1_L2_WithPF,gcc,15,5,1,16,2,mip,markov,256,3.097
L1_L2_WithPF,gcc,15,5,1,16,2,mip,markov,512,3.093
L1_L2_WithPF,gcc,15,5,1,16,2,mip,hybrid,16,2.972
L1_L2_WithPF,gcc,15,5,1,16,2,mip,hybrid,32,2.972
L1_L2_WithPF,gcc,15,5,1,16,2,mip,hybrid,64,2.971
L1_L2_WithPF,gcc,15,5,1,16,2,mip,hybrid,128,2.967
L1_L2_WithPF,gcc,15,5,1,16,2,mip,hybrid,256,2.965
L1_L2_WithPF,gcc,15,5,1,16,2,mip,hybrid,512,2.945
L1_L2_NoPF,gcc,15,5,1,16,2,lip,none,0,3.106
L1_L2_WithPF,gcc,15,5,1,16,2,lip,plus1,0,2.971
L1_L2_WithPF,gcc,15,5,1,16,2,lip,markov,16,3.106
L1_L2_WithPF,gcc,15,5,1,16,2,lip,markov,32,3.106
L1_L2_WithPF,gcc,15,5,1,16,2,lip,markov,64,3.104
L1_L2_WithPF,gcc,15,5,1,16,2,lip,markov,128,3.101
L1_L2_WithPF,gcc,15,5,1,16,2,lip,markov,256,3.097
L1_L2_WithPF,gcc,15,5,1,16,2,lip,markov,512,3.093
L1_L2_WithPF,gcc,15,5,1,16,2,lip,hybrid,16,2.972
L1_L2_WithPF,gcc,15,5,1,16,2,lip,hybrid,32,2.972
L1_L2_WithPF,gcc,15,5,1,16,2,lip,hybrid,64,2.971
L1_L2_WithPF,gcc,15,5,1,16,2,lip,hybrid,128,2.967
L1_L2_WithPF,gcc,15,5,1,16,2,lip,hybrid,256,2.965
L1_L2_WithPF,gcc,15,5,1,16,2,lip,hybrid,512,2.945
L1_L2_NoPF,gcc,15,5,1,16,3,mip,none,0,3.026
L1_L2_WithPF,gcc,15,5,1,16,3,mip,plus1,0,2.888
L1_L2_WithPF,gcc,15,5,1,16,3,mip,markov,16,3.026
L1_L2_WithPF,gcc,15,5,1,16,3,mip,markov,32,3.026
L1_L2_WithPF,gcc,15,5,1,16,3,mip,markov,64,3.024
L1_L2_WithPF,gcc,15,5,1,16,3,mip,markov,128,3.025
L1_L2_WithPF,gcc,15,5,1,16,3,mip,markov,256,3.022
L1_L2_WithPF,gcc,15,5,1,16,3,mip,markov,512,3.019
L1_L2_WithPF,gcc,15,5,1,16,3,mip,hybrid,16,2.888
L1_L2_WithPF,gcc,15,5,1,16,3,mip,hybrid,32,2.888
L1_L2_WithPF,gcc,15,5,1,16,3,mip,hybrid,64,2.888
L1_L2_WithPF,gcc,15,5,1,16,3,mip,hybrid,128,2.887
L1_L2_WithPF,gcc,15,5,1,16,3,mip,hybrid,256,2.884
L1_L2_WithPF,gcc,15,5,1,16,3,mip,hybrid,512,2.878
L1_L2_NoPF,gcc,15,5,1,16,3,lip,none,0,3.026
L1_L2_WithPF,gcc,15,5,1,16,3,lip,plus1,0,2.888
L1_L2_WithPF,gcc,15,5,1,16,3,lip,markov,16,3.026
L1_L2_WithPF,gcc,15,5,1,16,3,lip,markov,32,3.026
L1_L2_WithPF,gcc,15,5,1,16,3,lip,markov,64,3.024
L1_L2_WithPF,gcc,15,5,1,16,3,lip,markov,128,3.025
L1_L2_WithPF,gcc,15,5,1,16,3,lip,markov,256,3.022
L1_L2_WithPF,gcc,15,5,1,16,3,lip,markov,512,3.019
L1_L2_WithPF,gcc,15,5,1,16,3,lip,hybrid,16,2.888
L1_L2_WithPF,gcc,15,5,1,16,3,lip,hybrid,32,2.888
L1_L2_WithPF,gcc,15,5,1,16,3,lip,hybrid,64,2.888
L1_L2_WithPF,gcc,15,5,1,16,3,lip,hybrid,128,2.887
L1_L2_WithPF,gcc,15,5,1,16,3,lip,hybrid,256,2.884
L1_L2_WithPF,gcc,15,5,1,16,3,lip,hybrid,512,2.878
L1_L2_NoPF,gcc,15,5,1,17,1,mip,none,0,2.966
L1_L2_WithPF,gcc,15,5,1,17,1,mip,plus1,0,2.803
L1_L2_WithPF,gcc,15,5,1,17,1,mip,markov,16,2.965
L1_L2_WithPF,gcc,15,5,1,17,1,mip,markov,32,2.964
L1_L2_WithPF,gcc,15,5,1,17,1,mip,markov,64,2.966
L1_L2_WithPF,gcc,15,5,1,17,1,mip,markov,128,2.966
L1_L2_WithPF,gcc,15,5,1,17,1,mip,markov,256,2.965
L1_L2_WithPF,gcc,15,5,1,17,1,mip,markov,512,2.963
L1_L2_WithPF,gcc,15,5,1,17,1,mip,hybrid,16,2.803
L1_L2_WithPF,gcc,15,5,1,17,1,mip,hybrid,32,2.803
L1_L2_WithPF,gcc,15,5,1,17,1,mip,hybrid,64,2.803
L1_L2_WithPF,gcc,15,5,1,17,1,mip,hybrid,128,2.802
L1_L2_WithPF,gcc,15,5,1,17,1,mip,hybrid,256,2.801
L1_L2_WithPF,gcc,15,5,1,17,1,mip,hybrid,512,2.801
L1_L2_NoPF,gcc,15,5,1,17,1,lip,none,0,2.966
L1_L2_WithPF,gcc,15,5,1,17,1,lip,plus1,0,2.803
L1_L2_WithPF,gcc,15,5,1,17,1,lip,markov,16,2.965
L1_L2_WithPF,gcc,15,5,1,17,1,lip,markov,32,2.964
L1_L2_WithPF,gcc,15,5,1,17,1,lip,markov,64,2.966
L1_L2_WithPF,gcc,15,5,1,17,1,lip,markov,128,2.966
L1_L2_WithPF,gcc,15,5,1,17,1,lip,markov,256,2.965
L1_L2_WithPF,gcc,15,5,1,17,1,lip,markov,512,2.963
L1_L2_WithPF,gcc,15,5,1,17,1,lip,hybrid,16,2.803
L1_L2_WithPF,gcc,15,5,1,17,1,lip,hybrid,32,2.803
L1_L2_WithPF,gcc,15,5,1,17,1,lip,hybrid,64,2.803
L1_L2_WithPF,gcc,15,5,1,17,1,lip,hybrid,128,2.802
L1_L2_WithPF,gcc,15,5,1,17,1,lip,hybrid,256,2.801
L1_L2_WithPF,gcc,15,5,1,17,1,lip,hybrid,512,2.801
L1_L2_NoPF,gcc,15,5,1,17,2,mip,none,0,2.915
L1_L2_WithPF,gcc,15,5,1,17,2,mip,plus1,0,2.757
L1_L2_WithPF,gcc,15,5,1,17,2,mip,markov,16,2.915
L1_L2_WithPF,gcc,15,5,1,17,2,mip,markov,32,2.915
L1_L2_WithPF,gcc,15,5,1,17,2,mip,markov,64,2.915
L1_L2_WithPF,gcc,15,5,1,17,2,mip,markov,128,2.915
L1_L2_WithPF,gcc,15,5,1,17,2,mip,markov,256,2.915
L1_L2_WithPF,gcc,15,5,1,17,2,mip,markov,512,2.915
L1_L2_WithPF,gcc,15,5,1,17,2,mip,hybrid,16,2.757
L1_L2_WithPF,gcc,15,5,1,17,2,mip,hybrid,32,2.757
L1_L2_WithPF,gcc,15,5,1,17,2,mip,hybrid,64,2.756
L1_L2_WithPF,gcc,15,5,1,17,2,mip,hybrid,128,2.756
L1_L2_WithPF,gcc,15,5,1,17,2,mip,hybrid,256,2.756
L1_L2_WithPF,gcc,15,5,1,17,2,mip,hybrid,512,2.754
L1_L2_NoPF,gcc,15,5,1,17,2,lip,none,0,2.915
L1_L2_WithPF,gcc,15,5,1,17,2,lip,plus1,0,2.757
L1_L2_WithPF,gcc,15,5,1,17,2,lip,markov,16,2.915
L1_L2_WithPF,gcc,15,5,1,17,2,lip,markov,32,2.915
L1_L2_WithPF,gcc,15,5,1,17,2,lip,markov,64,2.915
L1_L2_WithPF,gcc,15,5,1,17,2,lip,markov,128,2.915
L1_L2_WithPF,gcc,15,5,1,17,2,lip,markov,256,2.915
L1_L2_WithPF,gcc,15,5,1,17,2,lip,markov,512,2.915
L1_L2_WithPF,gcc,15,5,1,17,2,lip,hybrid,16,2.757
L1_L2_WithPF,gcc,15,5,1,17,2,lip,hybrid,32,2.757
L1_L2_WithPF,gcc,15,5,1,17,2,lip,hybrid,64,2.756
L1_L2_WithPF,gcc,15,5,1,17,2,lip,hybrid,128,2.756
L1_L2_WithPF,gcc,15,5,1,17,2,lip,hybrid,256,2.756
L1_L2_WithPF,gcc,15,5,1,17,2,lip,hybrid,512,2.754
L1_L2_NoPF,gcc,15,5,1,17,3,mip,none,0,2.917
L1_L2_WithPF,gcc,15,5,1,17,3,mip,plus1,0,2.759
L1_L2_WithPF,gcc,15,5,1,17,3,mip,markov,16,2.917
L1_L2_WithPF,gcc,15,5,1,17,3,mip,markov,32,2.917
L1_L2_WithPF,gcc,15,5,1,17,3,mip,markov,64,2.917
L1_L2_WithPF,gcc,15,5,1,17,3,mip,markov,128,2.916
L1_L2_WithPF,gcc,15,5,1,17,3,mip,markov,256,2.916
L1_L2_WithPF,gcc,15,5,1,17,3,mip,markov,512,2.916
L1_L2_WithPF,gcc,15,5,1,17,3,mip,hybrid,16,2.759
L1_L2_WithPF,gcc,15,5,1,17,3,mip,hybrid,32,2.759
L1_L2_WithPF,gcc,15,5,1,17,3,mip,hybrid,64,2.759
L1_L2_WithPF,gcc,15,5,1,17,3,mip,hybrid,128,2.759
L1_L2_WithPF,gcc,15,5,1,17,3,mip,hybrid,256,2.758
L1_L2_WithPF,gcc,15,5,1,17,3,mip,hybrid,512,2.757
L1_L2_NoPF,gcc,15,5,1,17,3,lip,none,0,2.917
L1_L2_WithPF,gcc,15,5,1,17,3,lip,plus1,0,2.759
L1_L2_WithPF,gcc,15,5,1,17,3,lip,markov,16,2.917
L1_L2_WithPF,gcc,15,5,1,17,3,lip,markov,32,2.917
L1_L2_WithPF,gcc,15,5,1,17,3,lip,markov,64,2.917
L1_L2_WithPF,gcc,15,5,1,17,3,lip,markov,128,2.916
L1_L2_WithPF,gcc,15,5,1,17,3,lip,markov,256,2.916
L1_L2_WithPF,gcc,15,5,1,17,3,lip,markov,512,2.916
L1_L2_WithPF,gcc,15,5,1,17,3,lip,hybrid,16,2.759
L1_L2_WithPF,gcc,15,5,1,17,3,lip,hybrid,32,2.759
L1_L2_WithPF,gcc,15,5,1,17,3,lip,hybrid,64,2.759
L1_L2_WithPF,gcc,15,5,1,17,3,lip,hybrid,128,2.759
L1_L2_WithPF,gcc,15,5,1,17,3,lip,hybrid,256,2.758
L1_L2_WithPF,gcc,15,5,1,17,3,lip,hybrid,512,2.757
L1_L2_NoPF,gcc,15,5,2,16,2,mip,none,0,3.222
L1_L2_WithPF,gcc,15,5,2,16,2,mip,plus1,0,3.082
L1_L2_WithPF,gcc,15,5,2,16,2,mip,markov,16,3.222
L1_L2_WithPF,gcc,15,5,2,16,2,mip,markov,32,3.222
L1_L2_WithPF,gcc,15,5,2,16,2,mip,markov,64,3.221
L1_L2_WithPF,gcc,15,5,2,16,2,mip,markov,128,3.221
L1_L2_WithPF,gcc,15,5,2,16,2,mip,markov,256,3.218
L1_L2_WithPF,gcc,15,5,2,16,2,mip,markov,512,3.215
L1_L2_WithPF,gcc,15,5,2,16,2,mip,hybrid,16,3.082
L1_L2_WithPF,gcc,15,5,2,16,2,mip,hybrid,32,3.081
L1_L2_WithPF,gcc,15,5,2,16,2,mip,hybrid,64,3.081
L1_L2_WithPF,gcc,15,5,2,16,2,mip,hybrid,128,3.079
L1_L2_WithPF,gcc,15,5,2,16,2,mip,hybrid,256,3.078
L1_L2_WithPF,gcc,15,5,2,16,2,mip,hybrid,512,3.066
L1_L2_NoPF,gcc,15,5,2,16,2,lip,none,0,3.222
L1_L2_WithPF,gcc,15,5,2,16,2,lip,plus1,0,3.082
L1_L2_WithPF,gcc,15,5,2,16,2,lip,markov,16,3.222
L1_L2_WithPF,gcc,15,5,2,16,2,lip,markov,32,3.222
L1_L2_WithPF,gcc,15,5,2,16,2,lip,markov,64,3.221
L1_L2_WithPF,gcc,15,5,2,16,2,lip,markov,128,3.221
L1_L2_WithPF,gcc,15,5,2,16,2,lip,markov,256,3.218
L1_L2_WithPF,gcc,15,5,2,16,2,lip,markov,512,3.215
L1_L2_WithPF,gcc,15,5,2,16,2,lip,hybrid,16,3.082
L1_L2_WithPF,gcc,15,5,2,16,2,lip,hybrid,32,3.081
L1_L2_WithPF,gcc,15,5,2,16,2,lip,hybrid,64,3.081
L1_L2_WithPF,gcc,15,5,2,16,2,lip,hybrid,128,3.079
L1_L2_WithPF,gcc,15,5,2,16,2,lip,hybrid,256,3.078
L1_L2_WithPF,gcc,15,5,2,16,2,lip,hybrid,512,3.066
L1_L2_NoPF,gcc,15,5,2,16,3,mip,none,0,3.192
L1_L2_WithPF,gcc,15,5,2,16,3,mip,plus1,0,3.059
L1_L2_WithPF,gcc,15,5,2,16,3,mip,markov,16,3.192
L1_L2_WithPF,gcc,15,5,2,16,3,mip,markov,32,3.192
L1_L2_WithPF,gcc,15,5,2,16,3,mip,markov,64,3.192
L1_L2_WithPF,gcc,15,5,2,16,3,mip,markov,128,3.190
L1_L2_WithPF,gcc,15,5,2,16,3,mip,markov,256,3.191
L1_L2_WithPF,gcc,15,5,2,16,3,mip,markov,512,3.188
L1_L2_WithPF,gcc,15,5,2,16,3,mip,hybrid,16,3.059
L1_L2_WithPF,gcc,15,5,2,16,3,mip,hybrid,32,3.059
L1_L2_WithPF,gcc,15,5,2,16,3,mip,hybrid,64,3.059
L1_L2_WithPF,gcc,15,5,2,16,3,mip,hybrid,128,3.059
L1_L2_WithPF,gcc,15,5,2,16,3,mip,hybrid,256,3.055
L1_L2_WithPF,gcc,15,5,2,16,3,mip,hybrid,512,3.043
L1_L2_NoPF,gcc,15,5,2,16,3,lip,none,0,3.192
L1_L2_WithPF,gcc,15,5,2,16,3,lip,plus1,0,3.059
L1_L2_WithPF,gcc,15,5,2,16,3,lip,markov,16,3.192
L1_L2_WithPF,gcc,15,5,2,16,3,lip,markov,32,3.192
L1_L2_WithPF,gcc,15,5,2,16,3,lip,markov,64,3.192
L1_L2_WithPF,gcc,15,5,2,16,3,lip,markov,128,3.190
L1_L2_WithPF,gcc,15,5,2,16,3,lip,markov,256,3.191
L1_L2_WithPF,gcc,15,5,2,16,3,lip,markov,512,3.188
L1_L2_WithPF,gcc,15,5,2,16,3,lip,hybrid,16,3.059
L1_L2_WithPF,gcc,15,5,2,16,3,lip,hybrid,32,3.059
L1_L2_WithPF,gcc,15,5,2,16,3,lip,hybrid,64,3.059
L1_L2_WithPF,gcc,15,5,2,16,3,lip,hybrid,128,3.059
L1_L2_WithPF,gcc,15,5,2,16,3,lip,hybrid,256,3.055
L1_L2_WithPF,gcc,15,5,2,16,3,lip,hybrid,512,3.043
L1_L2_NoPF,gcc,15,5,2,17,2,mip,none,0,3.082
L1_L2_WithPF,gcc,15,5,2,17,2,mip,plus1,0,2.926
L1_L2_WithPF,gcc,15,5,2,17,2,mip,markov,16,3.082
L1_L2_WithPF,gcc,15,5,2,17,2,mip,markov,32,3.082
L1_L2_WithPF,gcc,15,5,2,17,2,mip,markov,64,3.082
L1_L2_WithPF,gcc,15,5,2,17,2,mip,markov,128,3.082
L1_L2_WithPF,gcc,15,5,2,17,2,mip,markov,256,3.081
L1_L2_WithPF,gcc,15,5,2,17,2,mip,markov,512,3.081
L1_L2_WithPF,gcc,15,5,2,17,2,mip,hybrid,16,2.926
L1_L2_WithPF,gcc,15,5,2,17,2,mip,hybrid,32,2.926
L1_L2_WithPF,gcc,15,5,2,17,2,mip,hybrid,64,2.926
L1_L2_WithPF,gcc,15,5,2,17,2,mip,hybrid,128,2.926
L1_L2_WithPF,gcc,15,5,2,17,2,mip,hybrid,256,2.925
L1_L2_WithPF,gcc,15,5,2,17,2,mip,hybrid,512,2.924
L1_L2_NoPF,gcc,15,5,2,17,2,lip,none,0,3.082
L1_L2_WithPF,gcc,15,5,2,17,2,lip,plus1,0,2.926
L1_L2_WithPF,gcc,15,5,2,17,2,lip,markov,16,3.082
L1_L2_WithPF,gcc,15,5,2,17,2,lip,markov,32,3.082
L1_L2_WithPF,gcc,15,5,2,17,2,lip,markov,64,3.082
L1_L2_WithPF,gcc,15,5,2,17,2,lip,markov,128,3.082
L1_L2_WithPF,gcc,15,5,2,17,2,lip,markov,256,3.081
L1_L2_WithPF,gcc,15,5,2,17,2,lip,markov,512,3.081
L1_L2_WithPF,gcc,15,5,2,17,2,lip,hybrid,16,2.926
L1_L2_WithPF,gcc,15,5,2,17,2,lip,hybrid,32,2.926
L1_L2_WithPF,gcc,15,5,2,17,2,lip,hybrid,64,2.926
L1_L2_WithPF,gcc,15,5,2,17,2,lip,hybrid,128,2.926
L1_L2_WithPF,gcc,15,5,2,17,2,lip,hybrid,256,2.925
L1_L2_WithPF,gcc,15,5,2,17,2,lip,hybrid,512,2.924
L1_L2_NoPF,gcc,15,5,2,17,3,mip,none,0,3.082
L1_L2_WithPF,gcc,15,5,2,17,3,mip,plus1,0,2.926
L1_L2_WithPF,gcc,15,5,2,17,3,mip,markov,16,3.082
L1_L2_WithPF,gcc,15,5,2,17,3,mip,markov,32,3.082
L1_L2_WithPF,gcc,15,5,2,17,3,mip,markov,64,3.082
L1_L2_WithPF,gcc,15,5,2,17,3,mip,markov,128,3.082
L1_L2_WithPF,gcc,15,5,2,17,3,mip,markov,256,3.082
L1_L2_WithPF,gcc,15,5,2,17,3,mip,markov,512,3.082
L1_L2_WithPF,gcc,15,5,2,17,3,mip,hybrid,16,2.926
L1_L2_WithPF,gcc,15,5,2,17,3,mip,hybrid,32,2.926
L1_L2_WithPF,gcc,15,5,2,17,3,mip,hybrid,64,2.926
L1_L2_WithPF,gcc,15,5,2,17,3,mip,hybrid,128,2.925
L1_L2_WithPF,gcc,15,5,2,17,3,mip,hybrid,256,2.924
L1_L2_WithPF,gcc,15,5,2,17,3,mip,hybrid,512,2.924
L1_L2_NoPF,gcc,15,5,2,17,3,lip,none,0,3.082
L1_L2_WithPF,gcc,15,5,2,17,3,lip,plus1,0,2.926
L1_L2_WithPF,gcc,15,5,2,17,3,lip,markov,16,3.082
L1_L2_WithPF,gcc,15,5,2,17,3,lip,markov,32,3.082
L1_L2_WithPF,gcc,15,5,2,17,3,lip,markov,64,3.082
L1_L2_WithPF,gcc,15,5,2,17,3,lip,markov,128,3.082
L1_L2_WithPF,gcc,15,5,2,17,3,lip,markov,256,3.082
L1_L2_WithPF,gcc,15,5,2,17,3,lip,markov,512,3.082
L1_L2_WithPF,gcc,15,5,2,17,3,lip,hybrid,16,2.926
L1_L2_WithPF,gcc,15,5,2,17,3,lip,hybrid,32,2.926
L1_L2_WithPF,gcc,15,5,2,17,3,lip,hybrid,64,2.926
L1_L2_WithPF,gcc,15,5,2,17,3,lip,hybrid,128,2.925
L1_L2_WithPF,gcc,15,5,2,17,3,lip,hybrid,256,2.924
L1_L2_WithPF,gcc,15,5,2,17,3,lip,hybrid,512,2.924
L1_L2_NoPF,gcc,15,5,3,16,3,mip,none,0,3.362
L1_L2_WithPF,gcc,15,5,3,16,3,mip,plus1,0,3.222
L1_L2_WithPF,gcc,15,5,3,16,3,mip,markov,16,3.362
L1_L2_WithPF,gcc,15,5,3,16,3,mip,markov,32,3.362
L1_L2_WithPF,gcc,15,5,3,16,3,mip,markov,64,3.362
L1_L2_WithPF,gcc,15,5,3,16,3,mip,markov,128,3.362
L1_L2_WithPF,gcc,15,5,3,16,3,mip,markov,256,3.361
L1_L2_WithPF,gcc,15,5,3,16,3,mip,markov,512,3.357
L1_L2_WithPF,gcc,15,5,3,16,3,mip,hybrid,16,3.222
L1_L2_WithPF,gcc,15,5,3,16,3,mip,hybrid,32,3.222
L1_L2_WithPF,gcc,15,5,3,16,3,mip,hybrid,64,3.222
L1_L2_WithPF,gcc,15,5,3,16,3,mip,hybrid,128,3.222
L1_L2_WithPF,gcc,15,5,3,16,3,mip,hybrid,256,3.220
L1_L2_WithPF,gcc,15,5,3,16,3,mip,hybrid,512,3.214
L1_L2_NoPF,gcc,15,5,3,16,3,lip,none,0,3.362
L1_L2_WithPF,gcc,15,5,3,16,3,lip,plus1,0,3.222
L1_L2_WithPF,gcc,15,5,3,16,3,lip,markov,16,3.362
L1_L2_WithPF,gcc,15,5,3,16,3,lip,markov,32,3.362
L1_L2_WithPF,gcc,15,5,3,16,3,lip,markov,64,3.362
L1_L2_WithPF,gcc,15,5,3,16,3,lip,markov,128,3.362
L1_L2_WithPF,gcc,15,5,3,16,3,lip,markov,256,3.361
L1_L2_WithPF,gcc,15,5,3,16,3,lip,markov,512,3.357
L1_L2_WithPF,gcc,15,5,3,16,3,lip,hybrid,16,3.222
L1_L2_WithPF,gcc,15,5,3,16,3,lip,hybrid,32,3.222
L1_L2_WithPF,gcc,15,5,3,16,3,lip,hybrid,64,3.222
L1_L2_WithPF,gcc,15,5,3,16,3,lip,hybrid,128,3.222
L1_L2_WithPF,gcc,15,5,3,16,3,lip,hybrid,256,3.220
L1_L2_WithPF,gcc,15,5,3,16,3,lip,hybrid,512,3.214
L1_L2_NoPF,gcc,15,5,3,17,3,mip,none,0,3.269
L1_L2_WithPF,gcc,15,5,3,17,3,mip,plus1,0,3.112
L1_L2_WithPF,gcc,15,5,3,17,3,mip,markov,16,3.269
L1_L2_WithPF,gcc,15,5,3,17,3,mip,markov,32,3.269
L1_L2_WithPF,gcc,15,5,3,17,3,mip,markov,64,3.269
L1_L2_WithPF,gcc,15,5,3,17,3,mip,markov,128,3.269
L1_L2_WithPF,gcc,15,5,3,17,3,mip,markov,256,3.269
L1_L2_WithPF,gcc,15,5,3,17,3,mip,markov,512,3.269
L1_L2_WithPF,gcc,15,5,3,17,3,mip,hybrid,16,3.112
L1_L2_WithPF,gcc,15,5,3,17,3,mip,hybrid,32,3.112
L1_L2_WithPF,gcc,15,5,3,17,3,mip,hybrid,64,3.112
L1_L2_WithPF,gcc,15,5,3,17,3,mip,hybrid,128,3.112
L1_L2_WithPF,gcc,15,5,3,17,3,mip,hybrid,256,3.112
L1_L2_WithPF,gcc,15,5,3,17,3,mip,hybrid,512,3.112
L1_L2_NoPF,gcc,15,5,3,17,3,lip,none,0,3.269
L1_L2_WithPF,gcc,15,5,3,17,3,lip,plus1,0,3.112
L1_L2_WithPF,gcc,15,5,3,17,3,lip,markov,16,3.269
L1_L2_WithPF,gcc,15,5,3,17,3,lip,markov,32,3.269
L1_L2_WithPF,gcc,15,5,3,17,3,lip,markov,64,3.269
L1_L2_WithPF,gcc,15,5,3,17,3,lip,markov,128,3.269
L1_L2_WithPF,gcc,15,5,3,17,3,lip,markov,256,3.269
L1_L2_WithPF,gcc,15,5,3,17,3,lip,markov,512,3.269
L1_L2_WithPF,gcc,15,5,3,17,3,lip,hybrid,16,3.112
L1_L2_WithPF,gcc,15,5,3,17,3,lip,hybrid,32,3.112
L1_L2_WithPF,gcc,15,5,3,17,3,lip,hybrid,64,3.112
L1_L2_WithPF,gcc,15,5,3,17,3,lip,hybrid,128,3.112
L1_L2_WithPF,gcc,15,5,3,17,3,lip,hybrid,256,3.112
L1_L2_WithPF,gcc,15,5,3,17,3,lip,hybrid,512,3.112
L1_L2_NoPF,gcc,14,6,1,16,1,mip,none,0,3.202
L1_L2_WithPF,gcc,14,6,1,16,1,mip,plus1,0,3.128
L1_L2_WithPF,gcc,14,6,1,16,1,mip,markov,16,3.201
L1_L2_WithPF,gcc,14,6,1,16,1,mip,markov,32,3.198
L1_L2_WithPF,gcc,14,6,1,16,1,mip,markov,64,3.191
L1_L2_WithPF,gcc,14,6,1,16,1,mip,markov,128,3.192
L1_L2_WithPF,gcc,14,6,1,16,1,mip,markov,256,3.184
L1_L2_WithPF,gcc,14,6,1,16,1,mip,markov,512,3.177
L1_L2_WithPF,gcc,14,6,1,16,1,mip,hybrid,16,3.128
L1_L2_WithPF,gcc,14,6,1,16,1,mip,hybrid,32,3.123
L1_L2_WithPF,gcc,14,6,1,16,1,mip,hybrid,64,3.121
L1_L2_WithPF,gcc,14,6,1,16,1,mip,hybrid,128,3.112
L1_L2_WithPF,gcc,14,6,1,16,1,mip,hybrid,256,3.106
L1_L2_WithPF,gcc,14,6,1,16,1,mip,hybrid,512,3.090
L1_L2_NoPF,gcc,14,6,1,16,1,lip,none,0,3.202
L1_L2_WithPF,gcc,14,6,1,16,1,lip,plus1,0,3.128
L1_L2_WithPF,gcc,14,6,1,16,1,lip,markov,16,3.201
L1_L2_WithPF,gcc,14,6,1,16,1,lip,markov,32,3.198
L1_L2_WithPF,gcc,14,6,1,16,1,lip,markov,64,3.191
L1_L2_WithPF,gcc,14,6,1,16,1,lip,markov,128,3.192
L1_L2_WithPF,gcc,14,6,1,16,1,lip,markov,256,3.184
L1_L2_WithPF,gcc,14,6,1,16,1,lip,markov,512,3.177
L1_L2_WithPF,gcc,14,6,1,16,1,lip,hybrid,16,3.128
L1_L2_WithPF,gcc,14,6,1,16,1,lip,hybrid,32,3.123
L1_L2_WithPF,gcc,14,6,1,16,1,lip,hybrid,64,3.121
L1_L2_WithPF,gcc,14,6,1,16,1,lip,hybrid,128,3.112
L1_L2_WithPF,gcc,14,6,1,16,1,lip,hybrid,256,3.106
L1_L2_WithPF,gcc,14,6,1,16,1,lip,hybrid,512,3.090
L1_L2_NoPF,gcc,14,6,1,16,2,mip,none,0,3.071
L1_L2_WithPF,gcc,14,6,1,16,2,mip,plus1,0,2.992
L1_L2_WithPF,gcc,14,6,1,16,2,mip,markov,16,3.071
L1_L2_WithPF,gcc,14,6,1,16,2,mip,markov,32,3.069
L1_L2_WithPF,gcc,14,6,1,16,2,mip,markov,64,3.067
L1_L2_WithPF,gcc,14,6,1,16,2,mip,markov,128,3.062
L1_L2_WithPF,gcc,14,6,1,16,2,mip,markov,256,3.057
L1_L2_WithPF,gcc,14,6,1,16,2,mip,markov,512,3.051
L1_L2_WithPF,gcc,14,6,1,16,2,mip,hybrid,16,2.992
L1_L2_WithPF,gcc,14,6,1,16,2,mip,hybrid,32,2.988
L1_L2_WithPF,gcc,14,6,1,16,2,mip,hybrid,64,2.985
L1_L2_WithPF,gcc,14,6,1,16,2,mip,hybrid,128,2.982
L1_L2_WithPF,gcc,14,6,1,16,2,mip,hybrid,256,2.973
L1_L2_WithPF,gcc,14,6,1,16,2,mip,hybrid,512,2.966
L1_L2_NoPF,gcc,14,6,1,16,2,lip,none,0,3.071
L1_L2_WithPF,gcc,14,6,1,16,2,lip,plus1,0,2.992
L1_L2_WithPF,gcc,14,6,1,16,2,lip,markov,16,3.071
L1_L2_WithPF,gcc,14,6,1,16,2,lip,markov,32,3.069
L1_L2_WithPF,gcc,14,6,1,16,2,lip,markov,64,3.067
L1_L2_WithPF,gcc,14,6,1,16,2,lip,markov,128,3.062
L1_L2_WithPF,gcc,14,6,1,16,2,lip,markov,256,3.057
L1_L2_WithPF,gcc,14,6,1,16,2,lip,markov,512,3.051
